,team,opp,game_date,week_num,home_game,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_sacked,pass_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,fumbles
0,ARI,DET,2017-09-10,1,False,29.0,41.0,70.7,292.0,4.0,1.0,1.0,7.12,26.0,72.0,3,0.0,0.0
1,ARI,IND,2017-09-17,2,False,20.0,37.0,54.1,216.0,0.0,1.0,4.0,5.84,29.0,76.0,2,1.0,2.0
2,ARI,DAL,2017-09-25,3,True,13.0,18.0,72.2,183.0,2.0,0.0,1.0,10.17,26.0,99.0,4,2.0,0.0
3,ARI,SF,2017-10-01,4,True,24.0,49.0,49.0,234.0,0.0,1.0,3.0,4.78,27.0,95.0,3,0.0,1.0
4,ARI,PHI,2017-10-08,5,False,21.0,30.0,70.0,304.0,4.0,1.0,1.0,10.13,33.0,122.0,3,0.0,0.0
5,ARI,TB,2017-10-15,6,True,27.0,42.0,64.3,351.0,3.0,2.0,2.0,8.36,21.0,68.0,3,1.0,0.0
6,ARI,LAR,2017-10-22,7,False,22.0,37.0,59.5,235.0,1.0,1.0,1.0,6.35,40.0,197.0,5,2.0,0.0
7,ARI,SF,2017-11-05,9,False,24.0,51.0,47.1,294.0,0.0,1.0,5.0,5.76,17.0,63.0,3,1.0,1.0
8,ARI,SEA,2017-11-09,10,True,22.0,32.0,68.8,238.0,2.0,0.0,5.0,7.44,23.0,75.0,3,0.0,1.0
9,ARI,HOU,2017-11-19,11,False,22.0,32.0,68.8,230.0,2.0,1.0,1.0,7.19,34.0,134.0,4,2.0,4.0
10,ARI,JAX,2017-11-26,12,True,19.0,33.0,57.6,160.0,0.0,1.0,3.0,4.85,22.0,91.0,4,2.0,3.0
11,ARI,LAR,2017-12-03,13,True,21.0,31.0,67.7,220.0,2.0,1.0,1.0,7.1,24.0,90.0,3,0.0,1.0
12,ARI,TEN,2017-12-10,14,True,16.0,31.0,51.6,159.0,0.0,2.0,3.0,5.13,22.0,65.0,3,1.0,0.0
13,ARI,WSH,2017-12-17,15,False,18.0,26.0,69.2,196.0,2.0,0.0,1.0,7.54,20.0,31.0,1,0.0,1.0
14,ARI,NYG,2017-12-24,16,True,27.0,45.0,60.0,263.0,0.0,2.0,2.0,5.84,20.0,43.0,2,0.0,2.0
15,ARI,SEA,2017-12-31,17,False,18.0,29.0,62.1,221.0,2.0,0.0,3.0,7.62,22.0,101.0,4,0.0,2.0
16,ATL,CHI,2017-09-10,1,False,26.0,40.0,65.0,213.0,1.0,0.0,4.0,5.33,19.0,125.0,6,1.0,2.0
17,ATL,GB,2017-09-17,2,True,33.0,50.0,66.0,343.0,2.0,1.0,3.0,6.86,5.0,24.0,3,0.0,1.0
18,ATL,DET,2017-09-24,3,False,25.0,45.0,55.6,264.0,1.0,0.0,2.0,5.87,19.0,71.0,3,0.0,0.0
19,ATL,BUF,2017-10-01,4,True,12.0,20.0,60.0,182.0,1.0,0.0,3.0,9.1,36.0,117.0,3,0.0,1.0
20,ATL,MIA,2017-10-15,6,True,19.0,33.0,57.6,151.0,2.0,1.0,0.0,4.58,31.0,138.0,4,0.0,0.0
21,ATL,NE,2017-10-22,7,False,21.0,29.0,72.4,249.0,2.0,0.0,2.0,8.59,36.0,162.0,4,0.0,1.0
22,ATL,NYJ,2017-10-29,8,False,26.0,33.0,78.8,257.0,2.0,0.0,3.0,7.79,21.0,43.0,2,0.0,3.0
23,ATL,CAR,2017-11-05,9,False,13.0,24.0,54.2,137.0,0.0,0.0,1.0,5.71,38.0,201.0,5,2.0,3.0
24,ATL,DAL,2017-11-12,10,True,20.0,30.0,66.7,176.0,0.0,0.0,8.0,5.87,21.0,107.0,5,1.0,2.0
25,ATL,SEA,2017-11-20,11,False,26.0,42.0,61.9,258.0,2.0,1.0,3.0,6.14,23.0,136.0,5,1.0,1.0
26,ATL,TB,2017-11-26,12,True,27.0,44.0,61.4,283.0,0.0,0.0,1.0,6.43,23.0,94.0,4,2.0,0.0
27,ATL,MIN,2017-12-03,13,True,25.0,30.0,83.3,227.0,2.0,0.0,2.0,7.57,31.0,105.0,3,0.0,0.0
28,ATL,NO,2017-12-07,14,True,26.0,35.0,74.3,271.0,2.0,1.0,2.0,7.74,15.0,50.0,3,0.0,0.0
29,ATL,TB,2017-12-18,15,False,27.0,35.0,77.1,299.0,3.0,0.0,2.0,8.54,18.0,84.0,4,0.0,2.0
30,ATL,NO,2017-12-24,16,False,21.0,28.0,75.0,239.0,1.0,1.0,1.0,8.54,31.0,86.0,3,1.0,1.0
31,ATL,CAR,2017-12-31,17,True,14.0,34.0,41.2,180.0,1.0,3.0,2.0,5.29,24.0,87.0,3,0.0,2.0
32,BAL,CIN,2017-09-10,1,False,16.0,31.0,51.6,170.0,0.0,4.0,5.0,5.48,22.0,77.0,3,0.0,1.0
33,BAL,CLE,2017-09-17,2,True,20.0,42.0,47.6,300.0,1.0,4.0,3.0,7.14,21.0,93.0,4,0.0,1.0
34,BAL,JAX,2017-09-24,3,False,20.0,33.0,60.6,244.0,4.0,0.0,0.0,7.39,35.0,166.0,4,1.0,0.0
35,BAL,PIT,2017-10-01,4,True,18.0,30.0,60.0,216.0,1.0,1.0,1.0,7.2,42.0,173.0,4,2.0,1.0
36,BAL,LV,2017-10-08,5,False,13.0,26.0,50.0,159.0,1.0,0.0,3.0,6.12,25.0,108.0,4,1.0,1.0
37,BAL,CHI,2017-10-15,6,True,9.0,17.0,52.9,134.0,2.0,0.0,4.0,7.88,54.0,231.0,4,0.0,3.0
38,BAL,MIN,2017-10-22,7,False,20.0,31.0,64.5,188.0,0.0,1.0,0.0,6.06,33.0,169.0,5,1.0,0.0
39,BAL,MIA,2017-10-26,8,True,25.0,44.0,56.8,176.0,0.0,2.0,3.0,4.0,19.0,45.0,2,0.0,0.0
40,BAL,TEN,2017-11-05,9,False,19.0,28.0,67.9,218.0,2.0,1.0,3.0,7.79,20.0,51.0,2,1.0,0.0
41,BAL,GB,2017-11-19,11,False,21.0,36.0,58.3,239.0,0.0,3.0,6.0,6.64,25.0,75.0,3,0.0,4.0
42,BAL,HOU,2017-11-27,12,True,22.0,37.0,59.5,252.0,0.0,2.0,2.0,6.81,25.0,66.0,2,1.0,2.0
43,BAL,DET,2017-12-03,13,True,27.0,34.0,79.4,316.0,1.0,2.0,3.0,9.29,24.0,78.0,3,2.0,2.0
44,BAL,PIT,2017-12-10,14,False,44.0,66.0,66.7,506.0,2.0,0.0,3.0,7.67,16.0,59.0,3,2.0,1.0
45,BAL,CLE,2017-12-17,15,False,20.0,37.0,54.1,146.0,0.0,2.0,2.0,3.95,19.0,130.0,6,1.0,2.0
46,BAL,IND,2017-12-23,16,True,16.0,33.0,48.5,215.0,1.0,0.0,2.0,6.52,24.0,93.0,4,0.0,0.0
47,BAL,CIN,2017-12-31,17,True,23.0,44.0,52.3,222.0,3.0,0.0,1.0,5.05,30.0,146.0,5,0.0,1.0
48,BUF,NYJ,2017-09-10,1,True,26.0,39.0,66.7,187.0,0.0,2.0,1.0,4.79,15.0,38.0,2,1.0,2.0
49,BUF,CAR,2017-09-17,2,False,20.0,32.0,62.5,228.0,0.0,0.0,6.0,7.12,28.0,77.0,3,0.0,0.0
50,BUF,DEN,2017-09-24,3,True,24.0,40.0,60.0,259.0,0.0,2.0,3.0,6.47,23.0,111.0,4,1.0,1.0
51,BUF,ATL,2017-10-01,4,False,24.0,42.0,57.1,242.0,1.0,2.0,1.0,5.76,29.0,147.0,5,1.0,3.0
52,BUF,CIN,2017-10-08,5,False,22.0,36.0,61.1,328.0,1.0,2.0,1.0,9.11,27.0,65.0,2,1.0,2.0
53,BUF,TB,2017-10-22,7,True,32.0,44.0,72.7,384.0,3.0,1.0,1.0,8.73,25.0,69.0,3,0.0,6.0
54,BUF,LV,2017-10-29,8,True,31.0,49.0,63.3,313.0,1.0,2.0,0.0,6.39,14.0,54.0,3,1.0,4.0
55,BUF,NYJ,2017-11-02,9,False,14.0,20.0,70.0,140.0,1.0,0.0,1.0,7.0,41.0,194.0,5,3.0,0.0
56,BUF,NO,2017-11-12,10,True,18.0,25.0,72.0,184.0,0.0,0.0,0.0,7.36,48.0,298.0,6,6.0,1.0
57,BUF,LAC,2017-11-19,11,False,25.0,37.0,67.6,284.0,2.0,0.0,1.0,7.68,35.0,146.0,4,2.0,1.0
58,BUF,KC,2017-11-26,12,False,23.0,36.0,63.9,199.0,1.0,1.0,2.0,5.53,19.0,55.0,3,0.0,0.0
59,BUF,NE,2017-12-03,13,True,21.0,30.0,70.0,258.0,0.0,1.0,3.0,8.6,35.0,191.0,5,2.0,0.0
60,BUF,IND,2017-12-10,14,True,11.0,22.0,50.0,69.0,1.0,0.0,1.0,3.14,46.0,163.0,3,0.0,0.0
61,BUF,MIA,2017-12-17,15,True,28.0,49.0,57.1,274.0,0.0,3.0,3.0,5.59,21.0,100.0,4,1.0,4.0
62,BUF,NE,2017-12-24,16,False,21.0,28.0,75.0,224.0,2.0,1.0,2.0,8.0,38.0,193.0,5,2.0,0.0
63,BUF,MIA,2017-12-31,17,False,30.0,44.0,68.2,271.0,1.0,1.0,1.0,6.16,22.0,93.0,4,1.0,1.0
64,CAR,SF,2017-09-10,1,False,24.0,35.0,68.6,193.0,0.0,1.0,4.0,5.51,15.0,51.0,3,0.0,1.0
65,CAR,BUF,2017-09-17,2,True,17.0,25.0,68.0,125.0,0.0,0.0,3.0,5.0,23.0,69.0,3,0.0,2.0
66,CAR,NO,2017-09-24,3,True,22.0,29.0,75.9,220.0,3.0,0.0,1.0,7.59,27.0,149.0,5,1.0,0.0
67,CAR,NE,2017-10-01,4,False,32.0,45.0,71.1,307.0,2.0,0.0,3.0,6.82,19.0,80.0,4,1.0,0.0
68,CAR,DET,2017-10-08,5,False,23.0,35.0,65.7,229.0,2.0,0.0,6.0,6.54,15.0,50.0,3,1.0,2.0
69,CAR,PHI,2017-10-12,6,True,16.0,30.0,53.3,222.0,3.0,0.0,3.0,7.4,27.0,101.0,3,0.0,2.0
70,CAR,CHI,2017-10-22,7,False,4.0,7.0,57.1,107.0,0.0,0.0,4.0,15.29,26.0,68.0,2,0.0,0.0
71,CAR,TB,2017-10-29,8,False,21.0,38.0,55.3,210.0,0.0,2.0,3.0,5.53,22.0,85.0,4,0.0,1.0
72,CAR,ATL,2017-11-05,9,True,24.0,38.0,63.2,313.0,2.0,1.0,2.0,8.24,18.0,53.0,3,0.0,1.0
73,CAR,MIA,2017-11-13,10,True,22.0,37.0,59.5,213.0,2.0,1.0,0.0,5.76,17.0,100.0,5,1.0,0.0
74,CAR,NYJ,2017-11-26,12,False,19.0,36.0,52.8,307.0,3.0,0.0,3.0,8.53,26.0,109.0,4,0.0,2.0
75,CAR,NO,2017-12-03,13,False,25.0,34.0,73.5,269.0,1.0,0.0,2.0,7.91,28.0,148.0,5,3.0,1.0
76,CAR,MIN,2017-12-10,14,True,27.0,44.0,61.4,280.0,2.0,2.0,6.0,6.36,21.0,100.0,4,0.0,1.0
77,CAR,GB,2017-12-17,15,True,26.0,45.0,57.8,290.0,3.0,3.0,3.0,6.44,19.0,120.0,6,0.0,1.0
78,CAR,TB,2017-12-24,16,True,21.0,27.0,77.8,367.0,1.0,0.0,6.0,13.59,24.0,66.0,3,0.0,3.0
79,CAR,ATL,2017-12-31,17,False,28.0,45.0,62.2,317.0,1.0,0.0,1.0,7.04,26.0,60.0,2,0.0,1.0
80,CHI,ATL,2017-09-10,1,True,21.0,30.0,70.0,321.0,1.0,0.0,2.0,10.7,23.0,64.0,3,1.0,0.0
81,CHI,TB,2017-09-17,2,False,18.0,31.0,58.1,204.0,1.0,0.0,2.0,6.58,34.0,117.0,3,1.0,1.0
82,CHI,PIT,2017-09-24,3,True,22.0,39.0,56.4,235.0,1.0,0.0,3.0,6.03,17.0,70.0,4,1.0,2.0
83,CHI,GB,2017-09-28,4,False,19.0,27.0,70.4,179.0,4.0,0.0,2.0,6.63,19.0,63.0,3,1.0,0.0
84,CHI,MIN,2017-10-09,5,True,22.0,32.0,68.8,176.0,1.0,0.0,4.0,5.5,31.0,159.0,5,1.0,1.0
85,CHI,BAL,2017-10-15,6,False,24.0,41.0,58.5,180.0,0.0,2.0,3.0,4.39,26.0,125.0,4,0.0,1.0
86,CHI,CAR,2017-10-22,7,True,21.0,34.0,61.8,211.0,0.0,2.0,5.0,6.21,30.0,108.0,3,0.0,1.0
87,CHI,NO,2017-10-29,8,False,23.0,28.0,82.1,299.0,0.0,0.0,2.0,10.68,30.0,101.0,3,2.0,2.0
88,CHI,GB,2017-11-12,10,True,18.0,25.0,72.0,212.0,1.0,0.0,3.0,8.48,31.0,106.0,3,0.0,0.0
89,CHI,DET,2017-11-19,11,True,21.0,31.0,67.7,299.0,2.0,0.0,3.0,9.65,23.0,60.0,2,0.0,1.0
90,CHI,PHI,2017-11-26,12,False,26.0,39.0,66.7,248.0,3.0,0.0,1.0,6.36,33.0,176.0,5,0.0,3.0
91,CHI,SF,2017-12-03,13,True,26.0,37.0,70.3,293.0,0.0,1.0,2.0,7.92,34.0,110.0,3,0.0,1.0
92,CHI,CIN,2017-12-10,14,False,18.0,37.0,48.6,188.0,1.0,1.0,3.0,5.08,13.0,70.0,5,0.0,1.0
93,CHI,DET,2017-12-16,15,False,25.0,33.0,75.8,237.0,2.0,0.0,4.0,7.18,20.0,91.0,4,0.0,1.0
94,CHI,CLE,2017-12-24,16,True,18.0,36.0,50.0,182.0,0.0,2.0,1.0,5.06,20.0,76.0,3,0.0,1.0
95,CHI,MIN,2017-12-31,17,False,21.0,29.0,72.4,189.0,1.0,0.0,2.0,6.52,36.0,147.0,4,2.0,0.0
96,CIN,BAL,2017-09-10,1,True,9.0,17.0,52.9,121.0,1.0,1.0,1.0,7.12,42.0,157.0,4,1.0,1.0
97,CIN,HOU,2017-09-14,2,True,15.0,24.0,62.5,125.0,0.0,0.0,3.0,5.21,35.0,168.0,5,1.0,0.0
98,CIN,GB,2017-09-24,3,False,28.0,42.0,66.7,313.0,3.0,1.0,6.0,7.45,5.0,29.0,4,0.0,0.0
99,CIN,CLE,2017-10-01,4,False,21.0,42.0,50.0,183.0,0.0,1.0,2.0,4.36,17.0,45.0,2,1.0,0.0
100,CIN,BUF,2017-10-08,5,True,20.0,37.0,54.1,166.0,1.0,1.0,6.0,4.49,24.0,82.0,3,0.0,1.0
101,CIN,PIT,2017-10-22,7,False,14.0,24.0,58.3,224.0,2.0,0.0,0.0,9.33,43.0,152.0,3,0.0,0.0
102,CIN,IND,2017-10-29,8,True,25.0,39.0,64.1,233.0,2.0,1.0,4.0,5.97,28.0,115.0,4,0.0,0.0
103,CIN,JAX,2017-11-05,9,False,24.0,38.0,63.2,259.0,1.0,0.0,0.0,6.82,40.0,149.0,4,0.0,1.0
104,CIN,TEN,2017-11-12,10,False,25.0,44.0,56.8,264.0,1.0,1.0,4.0,6.0,33.0,150.0,4,2.0,1.0
105,CIN,DEN,2017-11-19,11,False,23.0,42.0,54.8,254.0,1.0,1.0,3.0,6.05,34.0,112.0,3,1.0,1.0
106,CIN,CLE,2017-11-26,12,True,18.0,32.0,56.2,268.0,0.0,0.0,4.0,8.38,31.0,169.0,5,1.0,1.0
107,CIN,PIT,2017-12-04,13,True,24.0,40.0,60.0,290.0,2.0,1.0,1.0,7.25,22.0,92.0,4,0.0,0.0
108,CIN,CHI,2017-12-10,14,True,25.0,32.0,78.1,271.0,1.0,0.0,2.0,8.47,38.0,232.0,6,3.0,0.0
109,CIN,MIN,2017-12-17,15,False,20.0,25.0,80.0,236.0,2.0,1.0,2.0,9.44,34.0,124.0,3,1.0,0.0
110,CIN,DET,2017-12-24,16,True,19.0,35.0,54.3,203.0,1.0,1.0,2.0,5.8,22.0,87.0,4,1.0,0.0
111,CIN,BAL,2017-12-31,17,False,25.0,47.0,53.2,203.0,2.0,1.0,1.0,4.32,26.0,118.0,4,1.0,0.0
112,CLE,PIT,2017-09-10,1,True,24.0,36.0,66.7,263.0,2.0,1.0,1.0,7.31,17.0,35.0,2,0.0,1.0
113,CLE,BAL,2017-09-17,2,False,25.0,34.0,73.5,217.0,2.0,1.0,2.0,6.38,32.0,136.0,4,1.0,1.0
114,CLE,IND,2017-09-24,3,False,17.0,24.0,70.8,259.0,1.0,0.0,3.0,10.79,36.0,92.0,2,3.0,1.0
115,CLE,CIN,2017-10-01,4,True,25.0,30.0,83.3,286.0,4.0,0.0,3.0,9.53,30.0,86.0,3,0.0,2.0
116,CLE,NYJ,2017-10-08,5,True,23.0,30.0,76.7,194.0,2.0,1.0,3.0,6.47,18.0,34.0,2,0.0,1.0
117,CLE,HOU,2017-10-15,6,False,17.0,29.0,58.6,225.0,3.0,1.0,1.0,7.76,33.0,123.0,4,0.0,0.0
118,CLE,TEN,2017-10-22,7,True,21.0,34.0,61.8,203.0,0.0,0.0,2.0,5.97,32.0,80.0,2,0.0,1.0
119,CLE,MIN,2017-10-29,8,True,27.0,43.0,62.8,288.0,2.0,1.0,1.0,6.7,34.0,88.0,2,1.0,1.0
120,CLE,DET,2017-11-12,10,False,17.0,26.0,65.4,249.0,3.0,1.0,4.0,9.58,19.0,104.0,5,1.0,0.0
121,CLE,JAX,2017-11-19,11,True,17.0,30.0,56.7,154.0,1.0,0.0,2.0,5.13,44.0,139.0,3,0.0,5.0
122,CLE,CIN,2017-11-26,12,False,18.0,28.0,64.3,214.0,2.0,0.0,1.0,7.64,30.0,152.0,5,1.0,0.0
123,CLE,LAC,2017-12-03,13,False,31.0,43.0,72.1,344.0,1.0,0.0,1.0,8.0,25.0,94.0,3,0.0,2.0
124,CLE,GB,2017-12-10,14,True,35.0,46.0,76.1,265.0,3.0,0.0,1.0,5.76,26.0,78.0,3,1.0,0.0
125,CLE,BAL,2017-12-17,15,True,26.0,42.0,61.9,288.0,1.0,0.0,1.0,6.86,31.0,97.0,3,1.0,0.0
126,CLE,CHI,2017-12-24,16,False,14.0,23.0,60.9,193.0,0.0,0.0,5.0,8.39,31.0,97.0,3,3.0,1.0
127,CLE,PIT,2017-12-31,17,False,23.0,27.0,85.2,239.0,1.0,1.0,3.0,8.85,28.0,124.0,4,2.0,1.0
128,DAL,NYG,2017-09-10,1,True,29.0,38.0,76.3,220.0,0.0,1.0,3.0,5.79,12.0,35.0,2,0.0,1.0
129,DAL,DEN,2017-09-17,2,False,22.0,32.0,68.8,231.0,4.0,1.0,2.0,7.22,39.0,178.0,4,1.0,2.0
130,DAL,ARI,2017-09-25,3,False,29.0,48.0,60.4,325.0,2.0,0.0,6.0,6.77,21.0,49.0,2,0.0,0.0
131,DAL,LAR,2017-10-01,4,True,21.0,36.0,58.3,255.0,2.0,0.0,1.0,7.08,31.0,168.0,5,0.0,1.0
132,DAL,GB,2017-10-08,5,True,19.0,29.0,65.5,221.0,3.0,0.0,4.0,7.62,25.0,160.0,6,1.0,0.0
133,DAL,SF,2017-10-22,7,False,22.0,38.0,57.9,235.0,0.0,0.0,5.0,6.18,22.0,103.0,4,1.0,4.0
134,DAL,WSH,2017-10-29,8,False,26.0,39.0,66.7,263.0,1.0,1.0,4.0,6.74,15.0,49.0,3,1.0,4.0
135,DAL,KC,2017-11-05,9,True,25.0,34.0,73.5,263.0,2.0,1.0,2.0,7.74,19.0,68.0,3,0.0,0.0
136,DAL,ATL,2017-11-12,10,False,22.0,29.0,75.9,215.0,2.0,1.0,1.0,7.41,34.0,132.0,4,1.0,0.0
137,DAL,PHI,2017-11-19,11,True,14.0,27.0,51.9,168.0,2.0,0.0,0.0,6.22,33.0,215.0,6,2.0,0.0
138,DAL,LAC,2017-11-23,12,True,27.0,33.0,81.8,434.0,3.0,0.0,0.0,13.15,33.0,81.0,2,0.0,0.0
139,DAL,WSH,2017-11-30,13,True,26.0,37.0,70.3,251.0,2.0,2.0,4.0,6.78,19.0,56.0,3,0.0,3.0
140,DAL,NYG,2017-12-10,14,False,31.0,46.0,67.4,228.0,1.0,2.0,0.0,4.96,29.0,102.0,3,0.0,1.0
141,DAL,LV,2017-12-17,15,False,21.0,38.0,55.3,171.0,2.0,0.0,0.0,4.5,23.0,122.0,5,0.0,4.0
142,DAL,SEA,2017-12-24,16,True,14.0,21.0,66.7,93.0,2.0,0.0,3.0,4.43,30.0,76.0,2,0.0,1.0
143,DAL,PHI,2017-12-31,17,False,23.0,34.0,67.6,173.0,0.0,1.0,3.0,5.09,18.0,70.0,4,0.0,3.0
144,DEN,LAC,2017-09-11,1,True,22.0,33.0,66.7,192.0,3.0,1.0,1.0,5.82,22.0,64.0,3,0.0,0.0
145,DEN,DAL,2017-09-17,2,True,30.0,50.0,60.0,238.0,2.0,2.0,2.0,4.76,14.0,40.0,2,0.0,0.0
146,DEN,BUF,2017-09-24,3,False,20.0,26.0,76.9,213.0,2.0,0.0,4.0,8.19,33.0,75.0,2,0.0,0.0
147,DEN,LV,2017-10-01,4,True,21.0,35.0,60.0,249.0,1.0,1.0,3.0,7.11,14.0,27.0,2,0.0,0.0
148,DEN,NYG,2017-10-15,6,True,11.0,19.0,57.9,128.0,1.0,0.0,3.0,6.74,32.0,148.0,4,0.0,1.0
149,DEN,LAC,2017-10-22,7,False,15.0,26.0,57.7,183.0,2.0,0.0,3.0,7.04,26.0,80.0,3,0.0,0.0
150,DEN,KC,2017-10-30,8,False,14.0,32.0,43.8,202.0,1.0,1.0,1.0,6.31,26.0,79.0,3,0.0,1.0
151,DEN,PHI,2017-11-05,9,False,16.0,28.0,57.1,234.0,4.0,0.0,2.0,8.36,37.0,197.0,5,3.0,1.0
152,DEN,NE,2017-11-12,10,True,28.0,37.0,75.7,303.0,3.0,0.0,1.0,8.19,29.0,99.0,3,1.0,0.0
153,DEN,CIN,2017-11-19,11,True,15.0,25.0,60.0,154.0,3.0,0.0,2.0,6.16,26.0,49.0,2,0.0,1.0
154,DEN,LV,2017-11-26,12,False,18.0,24.0,75.0,253.0,2.0,0.0,2.0,10.54,37.0,104.0,3,1.0,1.0
155,DEN,MIA,2017-12-03,13,False,18.0,32.0,56.2,235.0,2.0,2.0,2.0,7.34,30.0,145.0,5,1.0,1.0
156,DEN,NYJ,2017-12-10,14,True,8.0,21.0,38.1,60.0,0.0,1.0,4.0,2.86,23.0,59.0,2,0.0,1.0
157,DEN,IND,2017-12-14,15,False,17.0,30.0,56.7,158.0,0.0,0.0,1.0,5.27,22.0,70.0,3,1.0,1.0
158,DEN,WSH,2017-12-24,16,False,19.0,37.0,51.4,299.0,3.0,1.0,0.0,8.08,29.0,87.0,3,0.0,2.0
159,DEN,KC,2017-12-31,17,True,22.0,36.0,61.1,284.0,0.0,1.0,2.0,7.89,27.0,110.0,4,2.0,1.0
160,DET,ARI,2017-09-10,1,True,27.0,48.0,56.2,268.0,1.0,3.0,1.0,5.58,18.0,45.0,2,1.0,2.0
161,DET,NYG,2017-09-18,2,False,22.0,32.0,68.8,239.0,1.0,1.0,5.0,7.47,18.0,62.0,3,0.0,1.0
162,DET,ATL,2017-09-24,3,True,24.0,35.0,68.6,294.0,2.0,3.0,2.0,8.4,28.0,151.0,5,1.0,0.0
163,DET,MIN,2017-10-01,4,False,16.0,30.0,53.3,219.0,0.0,0.0,2.0,7.3,22.0,87.0,4,1.0,3.0
164,DET,CAR,2017-10-08,5,True,26.0,33.0,78.8,355.0,3.0,0.0,3.0,10.76,28.0,28.0,1,0.0,1.0
165,DET,NO,2017-10-15,6,False,20.0,30.0,66.7,186.0,2.0,2.0,0.0,6.2,37.0,193.0,5,2.0,1.0
166,DET,PIT,2017-10-29,8,True,17.0,31.0,54.8,317.0,1.0,1.0,0.0,10.23,29.0,75.0,2,1.0,1.0
167,DET,GB,2017-11-06,9,False,26.0,38.0,68.4,245.0,0.0,0.0,3.0,6.45,12.0,45.0,3,2.0,0.0
168,DET,CLE,2017-11-12,10,True,22.0,40.0,55.0,237.0,1.0,1.0,4.0,5.92,33.0,201.0,6,2.0,1.0
169,DET,CHI,2017-11-19,11,False,18.0,30.0,60.0,179.0,1.0,0.0,1.0,5.97,30.0,222.0,7,2.0,1.0
